,date,ML,Low,High
Ananindeua,2020-03-29,2.0,0.34,6.43
Ananindeua,2020-03-30,1.8800000000000001,0.38,5.01
Ananindeua,2020-03-31,1.8,0.38,4.45
Ananindeua,2020-04-01,1.74,0.4,4.13
Ananindeua,2020-04-02,1.69,0.37,3.85
Ananindeua,2020-04-03,1.6400000000000001,0.4,3.7
Ananindeua,2020-04-04,1.61,0.41000000000000003,3.56
Ananindeua,2020-04-05,1.0,0.0,3.35
Ananindeua,2020-04-06,1.0,0.0,3.35
Ananindeua,2020-04-07,1.53,0.0,3.66
Ananindeua,2020-04-08,1.47,0.0,3.49
Ananindeua,2020-04-09,1.42,0.0,3.34
Ananindeua,2020-04-10,1.3800000000000001,0.0,3.22
Ananindeua,2020-04-11,1.67,0.01,3.35
Ananindeua,2020-04-12,1.83,0.11,3.44
Ananindeua,2020-04-13,1.69,0.09,3.16
Ananindeua,2020-04-14,1.76,0.24,3.22
Ananindeua,2020-04-15,1.79,0.34,3.15
Ananindeua,2020-04-16,1.78,0.42,3.0300000000000002
Ananindeua,2020-04-17,1.75,0.49,2.9
Ananindeua,2020-04-18,1.6300000000000001,0.46,2.69
Ananindeua,2020-04-19,1.47,0.38,2.47
Ananindeua,2020-04-20,1.49,0.48,2.47
Ananindeua,2020-04-21,1.49,0.53,2.41
Ananindeua,2020-04-22,1.44,0.52,2.3000000000000003
Ananindeua,2020-04-23,1.49,0.65,2.34
Ananindeua,2020-04-24,1.52,0.71,2.29
Ananindeua,2020-04-25,1.46,0.6900000000000001,2.18
Ananindeua,2020-04-26,1.41,0.7000000000000001,2.12
Ananindeua,2020-04-27,1.37,0.7000000000000001,2.06
Ananindeua,2020-04-28,1.34,0.6900000000000001,1.99
Ananindeua,2020-04-29,1.44,0.8200000000000001,2.05
Ananindeua,2020-04-30,1.46,0.88,2.04
Ananindeua,2020-05-01,1.53,0.99,2.08
Aracaju,2020-03-14,2.0,0.34,6.43
Aracaju,2020-03-16,1.8,0.38,4.45
Aracaju,2020-03-18,1.69,0.37,3.85
Aracaju,2020-03-20,1.61,0.41000000000000003,3.56
Aracaju,2020-03-21,1.55,0.38,3.29
Aracaju,2020-03-24,1.5,0.39,3.13
Aracaju,2020-03-25,1.46,0.39,2.99
Aracaju,2020-03-27,1.0,0.0,2.69
Aracaju,2020-03-30,1.0,0.0,2.69
Aracaju,2020-03-31,1.0,0.0,2.69
Aracaju,2020-04-01,1.0,0.0,2.69
Aracaju,2020-04-02,1.0,0.0,2.69
Aracaju,2020-04-03,1.0,0.0,2.69
Aracaju,2020-04-04,1.0,0.0,2.69
Aracaju,2020-04-06,1.0,0.0,2.69
Aracaju,2020-04-07,1.0,0.0,2.69
Aracaju,2020-04-08,1.0,0.0,2.69
Aracaju,2020-04-09,0.7000000000000001,0.0,2.5100000000000002
Aracaju,2020-04-10,0.68,0.0,2.56
Aracaju,2020-04-11,0.65,0.0,2.62
Aracaju,2020-04-13,0.62,0.0,2.69
Aracaju,2020-04-14,0.58,0.0,2.7600000000000002
Aracaju,2020-04-15,1.0,0.0,3.09
Aracaju,2020-04-16,1.42,0.0,3.34
Aracaju,2020-04-17,2.05,0.12,3.81
Aracaju,2020-04-18,2.07,0.27,3.73
Aracaju,2020-04-19,2.0300000000000002,0.39,3.56
Aracaju,2020-04-20,1.82,0.34,3.2
Aracaju,2020-04-21,1.8,0.43,3.08
Aracaju,2020-04-22,1.56,0.31,2.74
Aracaju,2020-04-23,1.49,0.33,2.63
Aracaju,2020-04-24,1.52,0.39,2.58
Aracaju,2020-04-25,1.67,0.64,2.7
Aracaju,2020-04-26,2.13,1.24,3.04
Aracaju,2020-04-27,2.32,1.54,3.06
Aracaju,2020-04-28,2.3000000000000003,1.6600000000000001,2.96
Aracaju,2020-04-30,2.24,1.7,2.81
Barueri,2020-03-25,2.0,0.34,6.43
Barueri,2020-03-26,2.35,0.48,5.72
Barueri,2020-03-27,2.43,0.64,4.98
Barueri,2020-03-30,2.35,0.72,4.39
Barueri,2020-03-31,2.23,0.75,3.92
Barueri,2020-04-01,1.96,0.68,3.42
Barueri,2020-04-02,1.69,0.5700000000000001,2.99
Barueri,2020-04-03,1.32,0.02,2.5500000000000003
Barueri,2020-04-04,1.0,0.0,2.24
Barueri,2020-04-05,0.84,0.0,2.13
Barueri,2020-04-06,0.67,0.0,2.04
Barueri,2020-04-07,0.64,0.0,2.08
Barueri,2020-04-08,0.6,0.0,2.13
Barueri,2020-04-09,0.78,0.0,2.31
Barueri,2020-04-10,0.77,0.0,2.35
Barueri,2020-04-11,1.0,0.0,2.54
Barueri,2020-04-12,1.23,0.0,2.69
Barueri,2020-04-13,1.8,0.22,3.2600000000000002
Barueri,2020-04-14,1.82,0.34,3.2
Barueri,2020-04-15,2.15,0.79,3.4
Barueri,2020-04-16,1.98,0.81,3.13
Barueri,2020-04-17,1.86,0.79,2.87
Barueri,2020-04-18,1.6500000000000001,0.68,2.6
Barueri,2020-04-19,1.4000000000000001,0.46,2.27
Barueri,2020-04-20,1.16,0.29,2.0300000000000002
Barueri,2020-04-21,1.1,0.23,1.93
Barueri,2020-04-22,1.05,0.18,1.85
Barueri,2020-04-23,1.1,0.26,1.94
Barueri,2020-04-24,1.24,0.4,2.07
Barueri,2020-04-25,1.27,0.45,2.07
Barueri,2020-04-26,1.37,0.6,2.16
Barueri,2020-04-27,1.41,0.66,2.14
Barueri,2020-04-28,1.31,0.5700000000000001,1.99
Barueri,2020-04-29,1.16,0.46,1.85
Barueri,2020-04-30,1.12,0.44,1.81
Barueri,2020-05-01,0.97,0.29,1.6500000000000001
Bauru,2020-04-03,2.0,0.34,6.43
Bauru,2020-04-04,1.8800000000000001,0.38,5.01
Bauru,2020-04-05,1.8,0.38,4.45
Bauru,2020-04-06,1.74,0.4,4.13
Bauru,2020-04-07,1.69,0.37,3.85
Bauru,2020-04-08,1.6400000000000001,0.4,3.7
Bauru,2020-04-09,1.61,0.41000000000000003,3.56
Bauru,2020-04-10,1.0,0.0,3.35
Bauru,2020-04-11,1.0,0.0,3.35
Bauru,2020-04-12,1.0,0.0,3.35
Bauru,2020-04-13,1.53,0.0,3.66
Bauru,2020-04-14,1.8900000000000001,0.01,3.7800000000000002
Bauru,2020-04-15,2.35,0.33,4.17
Bauru,2020-04-16,2.43,0.64,4.07
Bauru,2020-04-17,2.2,0.66,3.64
Bauru,2020-04-18,1.92,0.56,3.21
Bauru,2020-04-19,1.55,0.31,2.71
Bauru,2020-04-20,1.3,0.18,2.4
Bauru,2020-04-21,1.0,0.03,2.0100000000000002
Bauru,2020-04-22,0.7000000000000001,0.0,1.75
Bauru,2020-04-23,0.5700000000000001,0.0,1.7
Bauru,2020-04-24,0.38,0.0,1.6500000000000001
Bauru,2020-04-25,0.43,0.0,1.78
Bauru,2020-04-26,0.84,0.0,2.13
Bauru,2020-04-27,1.16,0.0,2.38
Bauru,2020-04-28,1.57,0.2,2.83
Bauru,2020-04-29,1.73,0.42,2.96
Bauru,2020-04-30,1.62,0.41000000000000003,2.77
Bauru,2020-05-01,1.7,0.54,2.74
Belford Roxo,2020-04-01,2.0,0.34,6.43
Belford Roxo,2020-04-02,1.8800000000000001,0.38,5.01
Belford Roxo,2020-04-03,2.17,0.51,4.99
Belford Roxo,2020-04-04,2.2800000000000002,0.61,4.59
Belford Roxo,2020-04-05,2.0,0.56,3.9
Belford Roxo,2020-04-06,2.0300000000000002,0.63,3.71
Belford Roxo,2020-04-07,1.85,0.58,3.3200000000000003
Belford Roxo,2020-04-08,1.42,0.0,2.79
Belford Roxo,2020-04-09,1.56,0.08,2.9
Belford Roxo,2020-04-10,1.33,0.03,2.6
Belford Roxo,2020-04-11,1.31,0.04,2.54
Belford Roxo,2020-04-12,1.29,0.06,2.5
Belford Roxo,2020-04-13,1.1400000000000001,0.01,2.29
Belford Roxo,2020-04-14,1.0,0.01,2.17
Belford Roxo,2020-04-15,1.1300000000000001,0.02,2.2800000000000002
Belford Roxo,2020-04-16,0.87,0.0,2.04
Belford Roxo,2020-04-17,1.0,0.01,2.17
Belford Roxo,2020-04-18,0.86,0.0,2.06
Belford Roxo,2020-04-19,1.0,0.01,2.19
Belford Roxo,2020-04-20,1.1400000000000001,0.01,2.29
Belford Roxo,2020-04-21,1.3800000000000001,0.15,2.59
Belford Roxo,2020-04-22,1.46,0.22,2.62
Belford Roxo,2020-04-23,1.69,0.49,2.82
Belford Roxo,2020-04-24,1.59,0.48,2.65
Belford Roxo,2020-04-25,1.58,0.54,2.57
Belford Roxo,2020-04-26,1.45,0.49,2.41
Belford Roxo,2020-04-27,1.24,0.32,2.15
Belford Roxo,2020-04-28,1.11,0.23,2.0
Belford Roxo,2020-04-29,0.9400000000000001,0.1,1.78
Belford Roxo,2020-04-30,0.71,0.01,1.52
Belo Horizonte,2020-03-16,2.0,0.34,6.43
Belo Horizonte,2020-03-17,1.6400000000000001,0.4,3.7
Belo Horizonte,2020-03-18,1.5,0.39,3.13
Belo Horizonte,2020-03-19,1.82,0.6,3.2800000000000002
Belo Horizonte,2020-03-20,1.94,0.79,3.2
Belo Horizonte,2020-03-21,1.87,0.8300000000000001,2.93
Belo Horizonte,2020-03-23,1.8,0.88,2.74
Belo Horizonte,2020-03-24,1.6500000000000001,0.72,2.56
Belo Horizonte,2020-03-25,1.51,0.65,2.38
Belo Horizonte,2020-03-26,1.41,0.59,2.23
Belo Horizonte,2020-03-27,1.25,0.46,2.04
Belo Horizonte,2020-03-28,1.08,0.29,1.83
Belo Horizonte,2020-03-29,1.04,0.28,1.81
Belo Horizonte,2020-03-30,1.0,0.25,1.77
Belo Horizonte,2020-03-31,0.96,0.21,1.72
Belo Horizonte,2020-04-01,1.04,0.28,1.81
Belo Horizonte,2020-04-02,1.12,0.34,1.86
Belo Horizonte,2020-04-03,1.08,0.3,1.8
Belo Horizonte,2020-04-04,1.11,0.36,1.85
Belo Horizonte,2020-04-05,1.04,0.29,1.76
Belo Horizonte,2020-04-06,0.96,0.23,1.69
Belo Horizonte,2020-04-07,0.96,0.24,1.71
Belo Horizonte,2020-04-08,0.96,0.22,1.69
Belo Horizonte,2020-04-09,0.92,0.19,1.6600000000000001
Belo Horizonte,2020-04-10,0.92,0.19,1.67
Belo Horizonte,2020-04-11,0.88,0.13,1.6
Belo Horizonte,2020-04-12,0.88,0.14,1.6300000000000001
Belo Horizonte,2020-04-13,0.87,0.13,1.6300000000000001
Belo Horizonte,2020-04-14,0.8300000000000001,0.09,1.58
Belo Horizonte,2020-04-15,0.8200000000000001,0.07,1.57
Belo Horizonte,2020-04-16,0.91,0.11,1.68
Belo Horizonte,2020-04-17,1.05,0.23,1.87
Belo Horizonte,2020-04-18,1.09,0.28,1.92
Belo Horizonte,2020-04-19,1.18,0.37,2.0
Belo Horizonte,2020-04-20,1.17,0.35000000000000003,1.94
Belo Horizonte,2020-04-21,1.21,0.42,1.98
Belo Horizonte,2020-04-22,1.12,0.35000000000000003,1.8800000000000001
Belo Horizonte,2020-04-23,1.04,0.28,1.79
Belo Horizonte,2020-04-24,1.0,0.25,1.75
Belo Horizonte,2020-04-25,1.0,0.25,1.75
Belo Horizonte,2020-04-26,0.92,0.17,1.6500000000000001
Belo Horizonte,2020-04-27,0.96,0.2,1.7
Belo Horizonte,2020-04-28,0.92,0.18,1.68
Belo Horizonte,2020-04-29,0.96,0.2,1.72
Belo Horizonte,2020-04-30,0.96,0.21,1.74
Belo Horizonte,2020-05-01,0.96,0.19,1.72
Belém,2020-03-19,2.0,0.34,6.43
Belém,2020-03-20,1.8800000000000001,0.38,5.01
Belém,2020-03-21,1.8,0.38,4.45
Belém,2020-03-22,1.74,0.4,4.13
Belém,2020-03-23,1.69,0.37,3.85
Belém,2020-03-24,1.6400000000000001,0.4,3.7
Belém,2020-03-25,1.61,0.41000000000000003,3.56
Belém,2020-03-26,1.0,0.0,3.35
Belém,2020-03-27,1.53,0.0,3.66
Belém,2020-03-28,1.47,0.0,3.49
Belém,2020-03-29,1.8,0.01,3.61
Belém,2020-03-30,1.67,0.01,3.35
Belém,2020-03-31,1.83,0.11,3.44
Belém,2020-04-01,1.8900000000000001,0.2,3.38
Belém,2020-04-02,1.8900000000000001,0.35000000000000003,3.3200000000000003
Belém,2020-04-03,1.73,0.34,3.06
Belém,2020-04-04,1.95,0.65,3.18
Belém,2020-04-05,1.85,0.66,2.94
Belém,2020-04-06,1.84,0.8,2.87
Belém,2020-04-07,1.75,0.8,2.68
Belém,2020-04-08,1.6300000000000001,0.76,2.5
Belém,2020-04-09,1.5,0.68,2.31
Belém,2020-04-10,1.49,0.72,2.2600000000000002
Belém,2020-04-11,1.47,0.74,2.19
Belém,2020-04-12,1.57,0.89,2.24
Belém,2020-04-13,1.6500000000000001,1.04,2.29
Belém,2020-04-14,1.6500000000000001,1.07,2.22
Belém,2020-04-15,1.59,1.07,2.14
Belém,2020-04-16,1.48,0.99,2.0
Belém,2020-04-17,1.45,0.97,1.92
Belém,2020-04-18,1.37,0.93,1.84
Belém,2020-04-19,1.3800000000000001,0.96,1.83
Belém,2020-04-20,1.33,0.92,1.75
Belém,2020-04-21,1.3800000000000001,0.99,1.78
Belém,2020-04-22,1.42,1.05,1.8
Belém,2020-04-23,1.49,1.1500000000000001,1.86
Belém,2020-04-24,1.45,1.12,1.79
Belém,2020-04-25,1.4000000000000001,1.09,1.73
Belém,2020-04-26,1.29,0.98,1.59
Belém,2020-04-27,1.23,0.9500000000000001,1.55
Belém,2020-04-28,1.1500000000000001,0.87,1.46
Belém,2020-04-29,1.1300000000000001,0.85,1.43
Belém,2020-04-30,1.12,0.84,1.41
Belém,2020-05-01,1.1500000000000001,0.88,1.44
Blumenau,2020-03-22,2.0,0.34,6.43
Blumenau,2020-03-23,1.8800000000000001,0.38,5.01
Blumenau,2020-03-24,1.8,0.38,4.45
Blumenau,2020-03-25,1.74,0.4,4.13
Blumenau,2020-03-26,1.69,0.37,3.85
Blumenau,2020-03-27,1.6400000000000001,0.4,3.7
Blumenau,2020-03-28,1.61,0.41000000000000003,3.56
Blumenau,2020-03-29,1.0,0.0,3.35
Blumenau,2020-03-30,1.53,0.0,3.66
Blumenau,2020-03-31,1.47,0.0,3.49
Blumenau,2020-04-01,1.42,0.0,3.34
Blumenau,2020-04-02,1.3800000000000001,0.0,3.22
Blumenau,2020-04-03,1.67,0.01,3.35
Blumenau,2020-04-04,1.83,0.11,3.44
Blumenau,2020-04-05,2.09,0.36,3.6
Blumenau,2020-04-06,1.85,0.33,3.24
Blumenau,2020-04-07,1.57,0.2,2.83
Blumenau,2020-04-08,1.3800000000000001,0.15,2.59
Blumenau,2020-04-09,1.24,0.06,2.34
Blumenau,2020-04-10,0.88,0.0,1.98
Blumenau,2020-04-11,0.76,0.0,1.9100000000000001
Blumenau,2020-04-12,0.47000000000000003,0.0,1.76
Blumenau,2020-04-13,0.21,0.0,1.71
Blumenau,2020-04-14,0.24,0.0,1.86
Blumenau,2020-04-15,0.31,0.0,2.04
Blumenau,2020-04-16,0.47000000000000003,0.0,2.27
Blumenau,2020-04-17,1.0,0.0,2.69
Blumenau,2020-04-18,1.0,0.0,2.69
Blumenau,2020-04-19,1.0,0.0,2.69
Blumenau,2020-04-20,1.0,0.0,2.69
Blumenau,2020-04-21,1.0,0.0,2.69
Blumenau,2020-04-22,1.0,0.0,2.69
Blumenau,2020-04-23,1.28,0.0,2.87
Blumenau,2020-04-24,2.15,0.42,3.75
Blumenau,2020-04-25,2.62,1.1400000000000001,4.0200000000000005
Blumenau,2020-04-26,2.71,1.53,3.86
Blumenau,2020-04-27,2.44,1.46,3.4
Blumenau,2020-04-28,2.0100000000000002,1.1500000000000001,2.86
Blumenau,2020-04-29,1.69,0.91,2.48
Blumenau,2020-04-30,1.3800000000000001,0.62,2.11
Blumenau,2020-05-01,0.89,0.17,1.61
Boa Vista,2020-03-21,2.0,0.34,6.43
Boa Vista,2020-03-22,1.8800000000000001,0.38,5.01
Boa Vista,2020-03-23,1.8,0.38,4.45
Boa Vista,2020-03-24,1.74,0.4,4.13
Boa Vista,2020-03-25,1.96,0.5,4.24
Boa Vista,2020-03-26,1.83,0.46,3.79
Boa Vista,2020-03-27,1.55,0.38,3.29
Boa Vista,2020-03-28,1.0,0.0,3.09
Boa Vista,2020-03-29,1.42,0.0,3.34
Boa Vista,2020-03-30,1.3800000000000001,0.0,3.22
Boa Vista,2020-03-31,1.67,0.01,3.35
Boa Vista,2020-04-01,1.57,0.01,3.15
Boa Vista,2020-04-02,1.5,0.01,2.99
Boa Vista,2020-04-03,1.6500000000000001,0.09,3.09
Boa Vista,2020-04-04,1.56,0.08,2.9
Boa Vista,2020-04-05,1.17,0.0,2.44
Boa Vista,2020-04-06,1.16,0.0,2.41
Boa Vista,2020-04-07,1.31,0.04,2.54
Boa Vista,2020-04-08,1.29,0.06,2.5
Boa Vista,2020-04-09,1.3900000000000001,0.15,2.62
Boa Vista,2020-04-10,1.58,0.31,2.77
Boa Vista,2020-04-11,1.51,0.31,2.63
Boa Vista,2020-04-12,1.7,0.54,2.74
Boa Vista,2020-04-13,1.73,0.71,2.74
Boa Vista,2020-04-14,1.67,0.74,2.61
Boa Vista,2020-04-15,1.67,0.81,2.5300000000000002
Boa Vista,2020-04-16,1.62,0.81,2.4
Boa Vista,2020-04-17,1.46,0.7000000000000001,2.2
Boa Vista,2020-04-18,1.41,0.71,2.14
Boa Vista,2020-04-19,1.25,0.56,1.94
Boa Vista,2020-04-20,1.09,0.42,1.78
Boa Vista,2020-04-21,1.0,0.33,1.68
Boa Vista,2020-04-22,1.0,0.33,1.68
Boa Vista,2020-04-23,1.0,0.33,1.68
Boa Vista,2020-04-24,1.09,0.4,1.74
Boa Vista,2020-04-25,1.06,0.38,1.71
Boa Vista,2020-04-26,1.2,0.55,1.86
Boa Vista,2020-04-27,1.29,0.66,1.92
Boa Vista,2020-04-29,1.32,0.71,1.92
Boa Vista,2020-04-30,1.32,0.75,1.92
Brasília,2020-03-11,2.0,0.34,6.43
Brasília,2020-03-12,1.8800000000000001,0.38,5.01
Brasília,2020-03-13,2.17,0.51,4.99
Brasília,2020-03-14,2.64,0.79,4.99
Brasília,2020-03-15,2.63,0.97,4.49
Brasília,2020-03-16,2.7800000000000002,1.33,4.3
Brasília,2020-03-18,2.63,1.43,3.85
Brasília,2020-03-19,2.48,1.41,3.54
Brasília,2020-03-20,2.19,1.25,3.08
Brasília,2020-03-21,1.9100000000000001,1.08,2.71
Brasília,2020-03-22,1.71,0.97,2.47
Brasília,2020-03-23,1.44,0.71,2.12
Brasília,2020-03-24,1.25,0.5700000000000001,1.94
Brasília,2020-03-25,1.09,0.42,1.77
Brasília,2020-03-26,1.0,0.33,1.67
Brasília,2020-03-27,1.0,0.33,1.67
Brasília,2020-03-28,1.03,0.36,1.7
Brasília,2020-03-29,1.03,0.37,1.71
Brasília,2020-03-30,1.23,0.58,1.8900000000000001
Brasília,2020-03-31,1.19,0.56,1.84
Brasília,2020-04-01,1.23,0.61,1.85
Brasília,2020-04-02,1.17,0.5700000000000001,1.79
Brasília,2020-04-03,1.09,0.5,1.7
Brasília,2020-04-04,1.0,0.41000000000000003,1.61
Brasília,2020-04-05,0.93,0.32,1.52
Brasília,2020-04-06,0.76,0.16,1.36
Brasília,2020-04-07,0.79,0.19,1.43
Brasília,2020-04-08,0.75,0.14,1.3900000000000001
Brasília,2020-04-09,0.86,0.19,1.49
Brasília,2020-04-10,0.97,0.3,1.6300000000000001
Brasília,2020-04-11,1.06,0.38,1.71
Brasília,2020-04-12,1.1400000000000001,0.47000000000000003,1.78
Brasília,2020-04-13,1.22,0.5700000000000001,1.85
Brasília,2020-04-14,1.21,0.59,1.84
Brasília,2020-04-15,1.24,0.64,1.85
Brasília,2020-04-16,1.21,0.62,1.8
Brasília,2020-04-17,1.2,0.62,1.77
Brasília,2020-04-18,1.23,0.67,1.79
Brasília,2020-04-19,1.24,0.7000000000000001,1.79
Brasília,2020-04-20,1.2,0.68,1.74
Brasília,2020-04-21,1.18,0.67,1.71
Brasília,2020-04-22,1.07,0.56,1.59
Brasília,2020-04-23,1.07,0.56,1.58
Brasília,2020-04-24,1.1,0.61,1.62
Brasília,2020-04-25,1.1400000000000001,0.66,1.6500000000000001
Brasília,2020-04-26,1.23,0.75,1.71
Brasília,2020-04-27,1.37,0.92,1.84
Brasília,2020-04-28,1.42,0.99,1.86
Brasília,2020-04-29,1.5,1.1,1.92
Brasília,2020-04-30,1.46,1.07,1.84
Camaragibe,2020-04-01,2.0,0.34,6.43
Camaragibe,2020-04-02,1.8800000000000001,0.38,5.01
Camaragibe,2020-04-03,1.8,0.38,4.45
Camaragibe,2020-04-04,1.74,0.4,4.13
Camaragibe,2020-04-05,1.69,0.37,3.85
Camaragibe,2020-04-06,1.8900000000000001,0.47000000000000003,3.98
Camaragibe,2020-04-07,2.0,0.56,3.9
Camaragibe,2020-04-08,1.73,0.01,3.47
Camaragibe,2020-04-09,1.8900000000000001,0.09,3.52
Camaragibe,2020-04-10,1.95,0.25,3.52
Camaragibe,2020-04-11,1.76,0.24,3.22
Camaragibe,2020-04-12,1.6400000000000001,0.21,2.97
Camaragibe,2020-04-13,1.55,0.23,2.83
Camaragibe,2020-04-14,1.6,0.3,2.79
Camaragibe,2020-04-15,1.62,0.41000000000000003,2.77
Camaragibe,2020-04-16,1.53,0.39,2.6
Camaragibe,2020-04-17,1.4000000000000001,0.33,2.42
Camaragibe,2020-04-18,1.36,0.35000000000000003,2.36
Camaragibe,2020-04-19,1.27,0.3,2.23
Camaragibe,2020-04-20,1.1300000000000001,0.2,2.05
Camaragibe,2020-04-21,0.87,0.02,1.7
Camaragibe,2020-04-22,0.8,0.01,1.6500000000000001
Camaragibe,2020-04-23,0.86,0.02,1.73
Camaragibe,2020-04-24,1.07,0.12,1.99
Camaragibe,2020-04-25,1.27,0.3,2.23
Camaragibe,2020-04-26,1.49,0.54,2.41
Camaragibe,2020-04-27,1.53,0.65,2.41
Camaragibe,2020-04-28,1.47,0.64,2.3000000000000003
Camaragibe,2020-04-29,1.34,0.55,2.14
Camaragibe,2020-04-30,1.12,0.33,1.87
Camaragibe,2020-05-01,0.96,0.21,1.72
Campinas,2020-03-18,2.0,0.34,6.43
Campinas,2020-03-19,1.8800000000000001,0.38,5.01
Campinas,2020-03-20,1.8,0.38,4.45
Campinas,2020-03-25,1.74,0.4,4.13
Campinas,2020-03-26,1.96,0.5,4.24
Campinas,2020-03-27,2.08,0.58,4.09
Campinas,2020-03-30,1.8900000000000001,0.54,3.62
Campinas,2020-03-31,1.8900000000000001,0.09,3.52
Campinas,2020-04-01,1.73,0.11,3.2600000000000002
Campinas,2020-04-02,1.42,0.0,2.79
Campinas,2020-04-03,1.2,0.0,2.5500000000000003
Campinas,2020-04-04,1.19,0.0,2.5100000000000002
Campinas,2020-04-05,1.35,0.03,2.64
Campinas,2020-04-06,1.8900000000000001,0.46,3.24
Campinas,2020-04-07,1.95,0.65,3.18
Campinas,2020-04-08,1.93,0.79,3.06
Campinas,2020-04-09,1.76,0.7000000000000001,2.7600000000000002
Campinas,2020-04-10,1.58,0.62,2.54
Campinas,2020-04-11,1.29,0.37,2.19
Campinas,2020-04-12,1.11,0.24,1.99
Campinas,2020-04-13,0.9500000000000001,0.12,1.79
Campinas,2020-04-14,0.89,0.07,1.71
Campinas,2020-04-15,0.9400000000000001,0.11,1.8
Campinas,2020-04-16,1.0,0.11,1.83
Campinas,2020-04-17,1.11,0.23,2.0
Campinas,2020-04-18,1.22,0.32,2.08
Campinas,2020-04-19,1.1,0.24,1.95
Campinas,2020-04-20,1.0,0.17,1.84
Campinas,2020-04-21,0.84,0.06,1.6400000000000001
Campinas,2020-04-22,0.78,0.0,1.54
Campinas,2020-04-23,0.89,0.07,1.72
Campinas,2020-04-24,1.06,0.18,1.94
Campinas,2020-04-25,1.28,0.39,2.18
Campinas,2020-04-26,1.55,0.7000000000000001,2.4
Campinas,2020-04-27,1.6,0.8200000000000001,2.4
Campinas,2020-04-28,1.59,0.85,2.31
Campinas,2020-04-29,1.42,0.74,2.13
Campinas,2020-04-30,1.3,0.64,1.98
Campinas,2020-05-01,1.1400000000000001,0.49,1.8
Campo Grande,2020-03-14,2.0,0.34,6.43
Campo Grande,2020-03-15,1.8800000000000001,0.38,5.01
Campo Grande,2020-03-16,1.8,0.38,4.45
Campo Grande,2020-03-17,1.74,0.4,4.13
Campo Grande,2020-03-18,1.96,0.5,4.24
Campo Grande,2020-03-19,1.83,0.46,3.79
Campo Grande,2020-03-20,1.73,0.46,3.52
Campo Grande,2020-03-21,1.73,0.01,3.47
Campo Grande,2020-03-22,1.62,0.0,3.23
Campo Grande,2020-03-23,1.28,0.0,2.87
Campo Grande,2020-03-24,1.26,0.0,2.81
Campo Grande,2020-03-25,0.74,0.0,2.42
Campo Grande,2020-03-26,0.72,0.0,2.46
Campo Grande,2020-03-27,1.0,0.0,2.69
Campo Grande,2020-03-28,0.7000000000000001,0.0,2.5100000000000002
Campo Grande,2020-03-29,1.0,0.0,2.75
Campo Grande,2020-03-30,1.3,0.0,2.94
Campo Grande,2020-03-31,1.28,0.0,2.87
Campo Grande,2020-04-01,1.26,0.0,2.81
Campo Grande,2020-04-02,1.24,0.0,2.75
Campo Grande,2020-04-03,0.76,0.0,2.38
Campo Grande,2020-04-04,0.74,0.0,2.42
Campo Grande,2020-04-05,0.43,0.0,2.3000000000000003
Campo Grande,2020-04-06,0.33,0.0,2.38
Campo Grande,2020-04-07,0.2,0.0,2.48
Campo Grande,2020-04-08,0.53,0.0,2.84
Campo Grande,2020-04-09,0.47000000000000003,0.0,2.94
Campo Grande,2020-04-10,1.0,0.0,3.35
Campo Grande,2020-04-11,1.0,0.0,3.35
Campo Grande,2020-04-12,1.53,0.0,3.66
Campo Grande,2020-04-13,1.47,0.0,3.49
Campo Grande,2020-04-14,1.8,0.01,3.61
Campo Grande,2020-04-15,2.24,0.25,3.94
Campo Grande,2020-04-16,1.95,0.25,3.52
Campo Grande,2020-04-17,1.93,0.36,3.39
Campo Grande,2020-04-18,1.76,0.32,3.08
Campo Grande,2020-04-19,1.3900000000000001,0.15,2.62
Campo Grande,2020-04-20,1.24,0.08,2.39
Campo Grande,2020-04-21,1.12,0.04,2.22
Campo Grande,2020-04-22,0.76,0.0,1.9000000000000001
Campo Grande,2020-04-23,1.0,0.0,2.1
Campo Grande,2020-04-24,1.0,0.0,2.1
Campo Grande,2020-04-25,1.12,0.0,2.19
Campo Grande,2020-04-26,1.12,0.04,2.22
Campo Grande,2020-04-27,1.11,0.03,2.19
Campo Grande,2020-04-28,0.89,0.0,1.97
Campo Grande,2020-04-29,0.88,0.0,1.98
Campo Grande,2020-04-30,0.5,0.0,1.74
Carapicuíba,2020-03-27,2.0,0.34,6.43
Carapicuíba,2020-03-30,1.8800000000000001,0.38,5.01
Carapicuíba,2020-03-31,2.17,0.51,4.99
Carapicuíba,2020-04-01,1.96,0.5,4.24
Carapicuíba,2020-04-02,1.83,0.46,3.79
Carapicuíba,2020-04-03,1.73,0.46,3.52
Carapicuíba,2020-04-04,1.6600000000000001,0.45,3.31
Carapicuíba,2020-04-05,1.32,0.0,3.0300000000000002
Carapicuíba,2020-04-06,1.3,0.0,2.94
Carapicuíba,2020-04-07,1.28,0.0,2.87
Carapicuíba,2020-04-08,1.26,0.0,2.81
Carapicuíba,2020-04-09,1.24,0.0,2.75
Carapicuíba,2020-04-10,1.23,0.0,2.69
Carapicuíba,2020-04-11,1.22,0.0,2.64
Carapicuíba,2020-04-12,1.21,0.01,2.61
Carapicuíba,2020-04-13,1.2,0.0,2.5500000000000003
Carapicuíba,2020-04-14,1.19,0.0,2.5100000000000002
Carapicuíba,2020-04-15,1.51,0.12,2.85
